cell_type cell_id component component_id X Y Z inner_radius outer_radius
axon 17 axon 0 29.6935 34.5291 38.1988 1.61219 1.61219
axon 17 axon 0 29.6972 34.5326 38.5667 1.60539 1.60539
axon 17 axon 0 29.701 34.5361 38.9346 1.5986 1.5986
axon 17 axon 0 29.7047 34.5396 39.3025 1.59181 1.59181
axon 17 axon 0 29.7084 34.543 39.6643 1.58473 1.58473
axon 17 axon 0 29.7121 34.5464 40.026 1.57766 1.57766
axon 17 axon 0 29.7158 34.5499 40.3878 1.57059 1.57059
axon 17 axon 0 29.7195 34.5533 40.7495 1.56352 1.56352
axon 17 axon 0 29.7232 34.5568 41.1131 1.57263 1.57263
axon 17 axon 0 29.7269 34.5602 41.4767 1.58174 1.58174
axon 17 axon 0 29.7306 34.5637 41.8403 1.59086 1.59086
axon 17 axon 0 29.7343 34.5671 42.2039 1.59997 1.59997
axon 17 axon 0 29.738 34.5706 42.5697 1.60241 1.60241
axon 17 axon 0 29.7418 34.5741 42.9355 1.60485 1.60485
axon 17 axon 0 29.7455 34.5776 43.3013 1.60728 1.60728
axon 17 axon 0 29.7492 34.581 43.6671 1.60972 1.60972
axon 17 axon 0 29.7507 34.5824 44.0413 1.61892 1.61892
axon 17 axon 0 29.7522 34.5838 44.4155 1.62813 1.62813
axon 17 axon 0 29.7537 34.5852 44.7897 1.63733 1.63733
axon 17 axon 0 29.7552 34.5866 45.1639 1.64654 1.64654
axon 17 axon 0 29.7566 34.5879 45.5387 1.64719 1.64719
axon 17 axon 0 29.7581 34.5893 45.9135 1.64784 1.64784
axon 17 axon 0 29.7596 34.5907 46.2883 1.64849 1.64849
axon 17 axon 0 29.7611 34.5921 46.6631 1.64914 1.64914
axon 17 axon 0 29.7626 34.5935 47.044 1.65577 1.65577
axon 17 axon 0 29.7641 34.5949 47.4248 1.66241 1.66241
axon 17 axon 0 29.7656 34.5963 47.8056 1.66904 1.66904
axon 17 axon 0 29.7671 34.5977 48.1865 1.67567 1.67567
axon 17 axon 0 29.7686 34.5991 48.5673 1.67419 1.67419
axon 17 axon 0 29.7701 34.6005 48.9481 1.67271 1.67271
axon 17 axon 0 29.7716 34.6019 49.3289 1.67123 1.67123
axon 17 axon 0 29.7731 34.6033 49.7098 1.66975 1.66975
axon 18 axon 0 26.2731 18.8863 0 1.63475 1.63475
axon 18 axon 0 26.3233 18.9211 0.366474 1.61919 1.61919
axon 18 axon 0 26.3735 18.9559 0.732947 1.45785 1.45785
axon 18 axon 0 26.4238 18.9908 1.09942 1.4437 1.4437
axon 18 axon 0 26.474 19.0256 1.46589 1.42956 1.42956
axon 18 axon 0 26.5223 19.0591 1.81842 1.42907 1.42907
axon 18 axon 0 26.5706 19.0926 2.17094 1.42858 1.42858
axon 18 axon 0 26.6189 19.1261 2.52346 1.42809 1.42809
axon 18 axon 0 26.6672 19.1596 2.87598 1.42761 1.42761
axon 18 axon 0 26.7155 19.1931 3.22822 1.42781 1.42781
axon 18 axon 0 26.7638 19.2265 3.58047 1.42802 1.42802
axon 18 axon 0 26.8121 19.26 3.93271 1.42823 1.42823
axon 18 axon 0 26.8603 19.2935 4.28496 1.42844 1.42844
axon 18 axon 0 26.9087 19.327 4.6381 1.42934 1.42934
axon 18 axon 0 26.9571 19.3606 4.99124 1.43025 1.43025
axon 18 axon 0 27.0055 19.3942 5.34437 1.43116 1.43116
axon 18 axon 0 27.0539 19.4277 5.69751 1.43207 1.43207
axon 18 axon 0 27.1023 19.4613 6.05065 1.43171 1.43171
axon 18 axon 0 27.1507 19.4948 6.40379 1.43135 1.43135
axon 18 axon 0 27.1991 19.5284 6.75693 1.43099 1.43099
axon 18 axon 0 27.2475 19.562 7.11007 1.43063 1.43063
axon 18 axon 0 27.2964 19.5959 7.46677 1.4346 1.4346
axon 18 axon 0 27.3453 19.6298 7.82347 1.43857 1.43857
axon 18 axon 0 27.3941 19.6637 8.18017 1.44254 1.44254
axon 18 axon 0 27.443 19.6976 8.53687 1.44651 1.44651
axon 18 axon 0 27.4919 19.7314 8.89358 1.43424 1.43424
axon 18 axon 0 27.5408 19.7653 9.25028 1.42197 1.42197
axon 18 axon 0 27.5897 19.7992 9.60698 1.4097 1.4097
axon 18 axon 0 27.6386 19.8331 9.96368 1.39744 1.39744
axon 18 axon 0 27.6266 19.8249 10.3127 1.38837 1.38837
axon 18 axon 0 27.6147 19.8166 10.6618 1.37931 1.37931
axon 18 axon 0 27.6028 19.8084 11.0109 1.37024 1.37024
axon 18 axon 0 27.5909 19.8001 11.3599 1.36118 1.36118
axon 18 axon 0 27.5793 19.7921 11.6999 1.35913 1.35913
axon 18 axon 0 27.5677 19.784 12.0399 1.35709 1.35709
axon 18 axon 0 27.5561 19.776 12.3799 1.35505 1.35505
axon 18 axon 0 27.5445 19.768 12.7199 1.35301 1.35301
axon 18 axon 0 27.533 19.76 13.0579 1.34897 1.34897
axon 18 axon 0 27.5215 19.752 13.3958 1.34494 1.34494
axon 18 axon 0 27.51 19.744 13.7338 1.34091 1.34091
axon 18 axon 0 27.4984 19.736 14.0718 1.33688 1.33688
axon 18 axon 0 27.4871 19.7281 14.4057 1.32803 1.32803
axon 18 axon 0 27.4757 19.7202 14.7396 1.31918 1.31918
axon 18 axon 0 27.4643 19.7123 15.0736 1.31034 1.31034
axon 18 axon 0 27.4529 19.7044 15.4075 1.30149 1.30149
axon 18 axon 0 27.4418 19.6967 15.7326 1.29752 1.29752
axon 18 axon 0 27.4307 19.689 16.0577 1.29356 1.29356
axon 18 axon 0 27.4196 19.6813 16.3828 1.28959 1.28959
axon 18 axon 0 27.4085 19.6736 16.7079 1.28563 1.28563
axon 18 axon 0 27.3976 19.666 17.029 1.26483 1.26483
axon 18 axon 0 27.3866 19.6585 17.3501 1.24403 1.24403
axon 18 axon 0 27.3757 19.6509 17.6712 1.22323 1.22323
axon 18 axon 0 27.3647 19.6433 17.9924 1.20243 1.20243
axon 18 axon 0 27.3545 19.6362 18.2927 1.19792 1.19792
axon 18 axon 0 27.3442 19.6291 18.5931 1.1934 1.1934
axon 18 axon 0 27.334 19.622 18.8934 1.18889 1.18889
axon 18 axon 0 27.3238 19.6148 19.1938 1.18438 1.18438
axon 18 axon 0 27.3137 19.6079 19.4896 1.18295 1.18295
axon 18 axon 0 27.3036 19.6009 19.7855 1.18153 1.18153
axon 18 axon 0 27.2935 19.5939 20.0813 1.18011 1.18011
axon 18 axon 0 27.2834 19.5869 20.3771 1.17869 1.17869
axon 18 axon 0 27.2734 19.5799 20.6715 1.16892 1.16892
axon 18 axon 0 27.2633 19.5729 20.966 1.15915 1.15915
axon 18 axon 0 27.2533 19.566 21.2604 1.14939 1.14939
axon 18 axon 0 27.2432 19.559 21.5548 1.13962 1.13962
axon 18 axon 0 27.2333 19.5521 21.8475 1.14766 1.14766
axon 18 axon 0 27.2233 19.5452 22.1402 1.1557 1.1557
axon 18 axon 0 27.2133 19.5382 22.4329 1.16373 1.16373
axon 18 axon 0 27.2033 19.5313 22.7256 1.17177 1.17177
axon 18 axon 0 27.1933 19.5244 23.0191 1.17257 1.17257
axon 18 axon 0 27.1833 19.5174 23.3126 1.17337 1.17337
axon 18 axon 0 27.1733 19.5105 23.606 1.17417 1.17417
axon 18 axon 0 27.1633 19.5036 23.8995 1.17497 1.17497
axon 18 axon 0 27.153 19.4964 24.2013 1.18331 1.18331
axon 18 axon 0 27.1427 19.4893 24.5032 1.19164 1.19164
axon 18 axon 0 27.1324 19.4821 24.805 1.19997 1.19997
axon 18 axon 0 27.1221 19.475 25.1068 1.20831 1.20831
axon 18 axon 0 27.1117 19.4678 25.4113 1.21096 1.21096
axon 18 axon 0 27.1013 19.4606 25.7157 1.21361 1.21361
axon 18 axon 0 27.0909 19.4534 26.0202 1.21627 1.21627
axon 18 axon 0 27.0806 19.4462 26.3247 1.21892 1.21892
axon 18 axon 0 27.07 19.4389 26.6327 1.2225 1.2225
axon 18 axon 0 27.0595 19.4316 26.9408 1.22609 1.22609
axon 18 axon 0 27.049 19.4243 27.2488 1.22967 1.22967
axon 18 axon 0 27.0385 19.4171 27.5569 1.23326 1.23326
axon 18 axon 0 27.0426 19.4328 27.8648 1.22917 1.22917
axon 18 axon 0 27.0466 19.4485 28.1726 1.22509 1.22509
axon 18 axon 0 27.0506 19.4641 28.4805 1.221 1.221
axon 18 axon 0 27.0546 19.4798 28.7884 1.21691 1.21691
axon 18 axon 0 27.0586 19.4953 29.0922 1.21009 1.21009
axon 18 axon 0 27.0626 19.5108 29.396 1.20328 1.20328
axon 18 axon 0 27.0665 19.5263 29.6999 1.19646 1.19646
axon 18 axon 0 27.0705 19.5418 30.0037 1.18964 1.18964
axon 18 axon 0 27.0744 19.5571 30.3035 1.19246 1.19246
axon 18 axon 0 27.0783 19.5723 30.6033 1.19529 1.19529
axon 18 axon 0 27.0823 19.5876 30.9031 1.19811 1.19811
axon 18 axon 0 27.0862 19.6029 31.2029 1.20093 1.20093
axon 18 axon 0 27.0901 19.6182 31.5027 1.1931 1.1931
axon 18 axon 0 27.094 19.6335 31.8026 1.18526 1.18526
axon 18 axon 0 27.0979 19.6488 32.1024 1.17743 1.17743
axon 18 axon 0 27.1018 19.664 32.4022 1.16959 1.16959
axon 18 axon 0 27.1057 19.6789 32.6942 1.16809 1.16809
axon 18 axon 0 27.1095 19.6938 32.9862 1.16658 1.16658
axon 18 axon 0 27.1133 19.7087 33.2782 1.16507 1.16507
axon 18 axon 0 27.1171 19.7236 33.5702 1.16356 1.16356
axon 18 axon 0 27.1209 19.7384 33.8617 1.16461 1.16461
axon 18 axon 0 27.1247 19.7533 34.1533 1.16566 1.16566
axon 18 axon 0 27.1285 19.7682 34.4448 1.16671 1.16671
axon 18 axon 0 27.1323 19.783 34.7363 1.16776 1.16776
axon 18 axon 0 27.1361 19.7979 35.0279 1.16291 1.16291
axon 18 axon 0 27.14 19.8127 35.3194 1.15806 1.15806
axon 18 axon 0 27.1438 19.8276 35.6109 1.15321 1.15321
axon 18 axon 0 27.1476 19.8425 35.9025 1.14836 1.14836
axon 18 axon 0 27.1324 19.8515 36.189 1.25688 1.25688
axon 18 axon 0 27.1172 19.8605 36.4756 1.25056 1.25056
axon 18 axon 0 27.102 19.8695 36.7621 1.24425 1.24425
axon 18 axon 0 27.0868 19.8786 37.0487 1.23793 1.23793
axon 18 axon 0 27.0719 19.8874 37.3295 1.22685 1.22685
axon 18 axon 0 27.057 19.8962 37.6103 1.21578 1.21578
axon 18 axon 0 27.0421 19.9051 37.8911 1.2047 1.2047
axon 18 axon 0 27.0272 19.9139 38.1719 1.19362 1.19362
axon 18 axon 0 27.0129 19.9225 38.4427 1.19297 1.19297
axon 18 axon 0 26.9985 19.931 38.7134 1.19233 1.19233
axon 18 axon 0 26.9842 19.9395 38.9842 1.19168 1.19168
axon 18 axon 0 26.9698 19.948 39.255 1.19103 1.19103
axon 18 axon 0 26.955 19.9568 39.5336 1.20029 1.20029
axon 18 axon 0 26.9403 19.9656 39.8121 1.20956 1.20956
axon 18 axon 0 26.9255 19.9744 40.0907 1.21882 1.21882
axon 18 axon 0 26.9107 19.9831 40.3693 1.22809 1.22809
axon 18 axon 0 26.8958 19.992 40.6506 1.23104 1.23104
axon 18 axon 0 26.8809 20.0009 40.9318 1.234 1.234
axon 18 axon 0 26.866 20.0097 41.2131 1.23695 1.23695
axon 18 axon 0 26.8511 20.0186 41.4944 1.23991 1.23991
axon 18 axon 0 26.8357 20.0277 41.7836 1.24872 1.24872
axon 18 axon 0 26.8204 20.0368 42.0729 1.25754 1.25754
axon 18 axon 0 26.8051 20.0459 42.3621 1.26636 1.26636
axon 18 axon 0 26.7897 20.055 42.6514 1.27517 1.27517
axon 18 axon 0 26.7738 20.0645 42.9524 1.28812 1.28812
axon 18 axon 0 26.7578 20.074 43.2534 1.30106 1.30106
axon 18 axon 0 26.7419 20.0835 43.5544 1.19455 1.19455
axon 18 axon 0 26.7259 20.0929 43.8554 1.20632 1.20632
axon 18 axon 0 26.7343 20.032 44.1507 1.3256 1.3256
axon 18 axon 0 26.7428 19.9711 44.4459 1.32425 1.32425
axon 18 axon 0 26.7512 19.9102 44.7412 1.3229 1.3229
axon 18 axon 0 26.7596 19.8493 45.0364 1.32155 1.32155
axon 18 axon 0 26.768 19.7886 45.3305 1.31246 1.31246
axon 18 axon 0 26.7764 19.7279 45.6245 1.30337 1.30337
axon 18 axon 0 26.7848 19.6673 45.9185 1.29428 1.29428
axon 18 axon 0 26.7932 19.6066 46.2126 1.28519 1.28519
axon 18 axon 0 26.8014 19.5476 46.4985 1.28145 1.28145
axon 18 axon 0 26.8095 19.4886 46.7845 1.27772 1.27772
axon 18 axon 0 26.8177 19.4296 47.0704 1.15817 1.15817
axon 18 axon 0 26.8259 19.3706 47.3564 1.15478 1.15478
axon 18 axon 0 26.8339 19.3123 47.639 1.14371 1.14371
axon 18 axon 0 26.842 19.254 47.9216 1.13265 1.13265
axon 18 axon 0 26.8501 19.1957 48.2043 1.12158 1.12158
axon 18 axon 0 26.8581 19.1374 48.4869 1.11052 1.11052
axon 18 axon 0 26.8659 19.0813 48.7587 1.10307 1.10307
axon 18 axon 0 26.8737 19.0252 49.0305 1.20519 1.20519
axon 18 axon 0 26.8814 18.9691 49.3023 1.197 1.197
axon 18 axon 0 26.8892 18.913 49.5741 1.18881 1.18881
axon 19 axon 0 44.4313 4.99682 0 1.62946 1.62946
axon 19 axon 0 44.4275 4.97994 0.373035 1.63287 1.63287
axon 19 axon 0 44.4237 4.96306 0.74607 1.63629 1.63629
axon 19 axon 0 44.4199 4.94618 1.1191 1.6397 1.6397
axon 19 axon 0 44.4161 4.9293 1.49214 1.64312 1.64312
axon 19 axon 0 44.4122 4.91207 1.87298 1.65172 1.65172
axon 19 axon 0 44.4084 4.89484 2.25383 1.66032 1.66032
axon 19 axon 0 44.4045 4.87761 2.63467 1.66892 1.66892
axon 19 axon 0 44.4006 4.86037 3.01552 1.67751 1.67751
axon 19 axon 0 44.3967 4.84314 3.39636 1.67367 1.67367
axon 19 axon 0 44.3929 4.82591 3.7772 1.66983 1.66983
axon 19 axon 0 44.389 4.80868 4.15805 1.66599 1.66599
axon 19 axon 0 44.3851 4.79145 4.53889 1.66215 1.66215
axon 19 axon 0 44.3813 4.77437 4.91625 1.65849 1.65849
axon 19 axon 0 44.3774 4.7573 5.2936 1.65483 1.65483
axon 19 axon 0 44.3736 4.74023 5.67096 1.65116 1.65116
axon 19 axon 0 44.3698 4.72315 6.04832 1.6475 1.6475
axon 19 axon 0 44.3659 4.70579 6.43196 1.65809 1.65809
axon 19 axon 0 44.362 4.68843 6.81561 1.66867 1.66867
axon 19 axon 0 44.3581 4.67108 7.19925 1.67926 1.67926
axon 19 axon 0 44.3542 4.65372 7.58289 1.68985 1.68985
axon 19 axon 0 44.3502 4.63616 7.971 1.69476 1.69476
axon 19 axon 0 44.3463 4.6186 8.3591 1.69967 1.69967
axon 19 axon 0 44.3423 4.60104 8.74721 1.70458 1.70458
axon 19 axon 0 44.3384 4.58348 9.13531 1.70949 1.70949
axon 19 axon 0 44.3344 4.5657 9.52808 1.71463 1.71463
axon 19 axon 0 44.3304 4.54793 9.92085 1.71977 1.71977
axon 19 axon 0 44.3264 4.53016 10.3136 1.7249 1.7249
axon 19 axon 0 44.3224 4.51239 10.7064 1.73004 1.73004
axon 19 axon 0 44.3591 4.52405 11.0977 1.72844 1.72844
axon 19 axon 0 44.3957 4.53571 11.489 1.72685 1.72685
axon 19 axon 0 44.4324 4.54737 11.8803 1.72525 1.72525
axon 19 axon 0 44.4691 4.55904 12.2716 1.72365 1.72365
axon 19 axon 0 44.5056 4.57065 12.6615 1.71708 1.71708
axon 19 axon 0 44.5422 4.58227 13.0513 1.7105 1.7105
axon 19 axon 0 44.5787 4.59389 13.4412 1.70393 1.70393
axon 19 axon 0 44.6153 4.60551 13.831 1.69736 1.69736
axon 19 axon 0 44.6514 4.61701 14.217 1.69966 1.69966
axon 19 axon 0 44.6876 4.62852 14.603 1.70195 1.70195
axon 19 axon 0 44.7238 4.64002 14.989 1.70425 1.70425
axon 19 axon 0 44.76 4.65152 15.375 1.70655 1.70655
axon 19 axon 0 44.7961 4.66302 15.761 1.70458 1.70458
axon 19 axon 0 44.8323 4.67453 16.147 1.7026 1.7026
axon 19 axon 0 44.8685 4.68603 16.533 1.70063 1.70063
axon 19 axon 0 44.9047 4.69753 16.9189 1.69865 1.69865
axon 19 axon 0 44.9418 4.70935 17.3153 1.71207 1.71207
axon 19 axon 0 44.979 4.72116 17.7116 1.56863 1.56863
axon 19 axon 0 45.0161 4.73297 18.108 1.58083 1.58083
axon 19 axon 0 45.0533 4.74478 18.5043 1.59303 1.59303
axon 19 axon 0 45.0908 4.75671 18.9045 1.59685 1.59685
axon 19 axon 0 45.1283 4.76863 19.3046 1.60068 1.60068
axon 19 axon 0 45.1658 4.78056 19.7048 1.6045 1.6045
axon 19 axon 0 45.2033 4.79248 20.1049 1.60832 1.60832
axon 19 axon 0 45.2408 4.80441 20.5051 1.60007 1.60007
axon 19 axon 0 45.2783 4.81633 20.9052 1.59181 1.59181
axon 19 axon 0 45.3158 4.82826 21.3054 1.58355 1.58355
axon 19 axon 0 45.3533 4.84018 21.7055 1.57529 1.57529
axon 19 axon 0 45.3405 4.84236 22.0991 1.7246 1.7246
axon 19 axon 0 45.3277 4.84454 22.4927 1.71638 1.71638
axon 19 axon 0 45.3148 4.84672 22.8864 1.70815 1.70815
axon 19 axon 0 45.302 4.8489 23.28 1.69993 1.69993
axon 19 axon 0 45.2894 4.85104 23.6661 1.69415 1.69415
axon 19 axon 0 45.2768 4.85317 24.0522 1.68836 1.68836
axon 19 axon 0 45.2643 4.85531 24.4384 1.68258 1.68258
axon 19 axon 0 45.2517 4.85745 24.8245 1.67679 1.67679
axon 19 axon 0 45.2393 4.85956 25.2054 1.67537 1.67537
axon 19 axon 0 45.2269 4.86166 25.5863 1.67395 1.67395
axon 19 axon 0 45.2144 4.86377 25.9672 1.67252 1.67252
axon 19 axon 0 45.202 4.86588 26.348 1.6711 1.6711
axon 19 axon 0 45.1896 4.86799 26.7281 1.67167 1.67167
axon 19 axon 0 45.1773 4.87009 27.1083 1.67225 1.67225
axon 19 axon 0 45.1649 4.87219 27.4884 1.67282 1.67282
axon 19 axon 0 45.1525 4.8743 27.8685 1.67339 1.67339
axon 19 axon 0 45.1395 4.8765 28.2657 1.69225 1.69225
axon 19 axon 0 45.1266 4.8787 28.6629 1.7111 1.7111
axon 19 axon 0 45.1136 4.8809 29.0602 1.72995 1.72995
axon 19 axon 0 45.1007 4.88309 29.4574 1.7488 1.7488
axon 19 axon 0 45.0876 4.88531 29.858 1.75245 1.75245
axon 19 axon 0 45.0746 4.88753 30.2585 1.75609 1.75609
axon 19 axon 0 45.0615 4.88975 30.6591 1.75974 1.75974
axon 19 axon 0 45.0485 4.89196 31.0596 1.76339 1.76339
axon 19 axon 0 45.0353 4.8942 31.4641 1.76767 1.76767
axon 19 axon 0 45.0221 4.89644 31.8685 1.77195 1.77195
axon 19 axon 0 45.0089 4.89868 32.273 1.77623 1.77623
axon 19 axon 0 44.9958 4.90092 32.6774 1.78052 1.78052
axon 19 axon 0 44.9826 4.90316 33.0818 1.77453 1.77453
axon 19 axon 0 44.9694 4.9054 33.4863 1.76855 1.76855
axon 19 axon 0 44.9562 4.90764 33.8907 1.76257 1.76257
axon 19 axon 0 44.9431 4.90988 34.2952 1.75658 1.75658
axon 19 axon 0 44.9296 4.91215 34.7068 1.7705 1.7705
axon 19 axon 0 44.9162 4.91443 35.1185 1.78441 1.78441
axon 19 axon 0 44.9028 4.91671 35.5301 1.79833 1.79833
axon 19 axon 0 44.8894 4.91899 35.9418 1.81224 1.81224
axon 19 axon 0 44.876 4.92127 36.3534 1.80678 1.80678
axon 19 axon 0 44.8626 4.92355 36.7651 1.80132 1.80132
axon 19 axon 0 44.8491 4.92583 37.1767 1.79586 1.79586
axon 19 axon 0 44.8357 4.92811 37.5884 1.7904 1.7904
axon 19 axon 0 44.8225 4.93036 37.995 1.77873 1.77873
axon 19 axon 0 44.8092 4.93261 38.4017 1.76705 1.76705
axon 19 axon 0 44.796 4.93486 38.8084 1.5958 1.5958
axon 19 axon 0 44.7827 4.93711 39.2151 1.58519 1.58519
axon 19 axon 0 44.7698 4.9393 39.6112 1.57613 1.57613
axon 19 axon 0 44.7569 4.9415 40.0073 1.56707 1.56707
axon 19 axon 0 44.744 4.94369 40.4033 1.55801 1.55801
axon 19 axon 0 44.7311 4.94588 40.7994 1.54895 1.54895
axon 19 axon 0 44.7185 4.94803 41.1865 1.54227 1.54227
axon 19 axon 0 44.7059 4.95017 41.5735 1.53559 1.53559
axon 19 axon 0 44.6933 4.95231 41.9605 1.52891 1.52891
axon 19 axon 0 44.6806 4.95445 42.3475 1.52223 1.52223
axon 19 axon 0 44.668 4.9566 42.736 1.53033 1.53033
axon 19 axon 0 44.6553 4.95875 43.1244 1.69228 1.69228
axon 19 axon 0 44.6427 4.9609 43.5129 1.70119 1.70119
axon 19 axon 0 44.63 4.96305 43.9013 1.71011 1.71011
axon 19 axon 0 44.5818 4.97736 44.2882 1.71172 1.71172
axon 19 axon 0 44.5335 4.99166 44.6751 1.71334 1.71334
axon 19 axon 0 44.4853 5.00596 45.0619 1.71495 1.71495
axon 19 axon 0 44.437 5.02026 45.4488 1.71657 1.71657
axon 19 axon 0 44.3883 5.03473 45.84 1.72132 1.72132
axon 19 axon 0 44.3395 5.04919 46.2311 1.72607 1.72607
axon 19 axon 0 44.2907 5.06365 46.6223 1.73082 1.73082
axon 19 axon 0 44.2419 5.07811 47.0134 1.73557 1.73557
axon 19 axon 0 44.1932 5.09257 47.4046 1.72708 1.72708
axon 19 axon 0 44.1444 5.10703 47.7957 1.7186 1.7186
axon 19 axon 0 44.0956 5.12149 48.1869 1.71011 1.71011
axon 19 axon 0 44.0468 5.13595 48.578 1.70163 1.70163
axon 20 axon 0 39.4631 18.6278 0 1.61445 1.61445
axon 20 axon 0 39.4631 18.6278 0.36692 1.60704 1.60704
axon 20 axon 0 39.4631 18.6278 0.733839 1.59964 1.59964
axon 20 axon 0 39.4631 18.6278 1.10076 1.59223 1.59223
axon 20 axon 0 39.4631 18.6278 1.46768 1.58483 1.58483
axon 20 axon 0 39.4631 18.6278 1.82787 1.57602 1.57602
axon 20 axon 0 39.4631 18.6278 2.18806 1.56722 1.56722
axon 20 axon 0 39.4631 18.6278 2.54825 1.55841 1.55841
axon 20 axon 0 39.4631 18.6278 2.90843 1.5496 1.5496
axon 20 axon 0 39.4631 18.6278 3.26286 1.55207 1.55207
axon 20 axon 0 39.4631 18.6278 3.61728 1.55454 1.55454
axon 20 axon 0 39.4631 18.6278 3.97171 1.557 1.557
axon 20 axon 0 39.4631 18.6278 4.32613 1.55947 1.55947
axon 20 axon 0 39.4631 18.6278 4.68056 1.55314 1.55314
axon 20 axon 0 39.4631 18.6278 5.03498 1.5468 1.5468
axon 20 axon 0 39.4631 18.6278 5.38941 1.54047 1.54047
axon 20 axon 0 39.4631 18.6278 5.74383 1.53414 1.53414
axon 20 axon 0 39.4631 18.6278 6.0925 1.51828 1.51828
axon 20 axon 0 39.4631 18.6278 6.44117 1.50243 1.50243
axon 20 axon 0 39.4631 18.6278 6.78984 1.48657 1.48657
axon 20 axon 0 39.4631 18.6278 7.1385 1.47072 1.47072
axon 20 axon 0 39.4631 18.6278 7.48052 1.47926 1.47926
axon 20 axon 0 39.4631 18.6278 7.82253 1.48779 1.48779
axon 20 axon 0 39.4631 18.6278 8.16455 1.49633 1.49633
axon 20 axon 0 39.4631 18.6278 8.50656 1.50486 1.50486
axon 20 axon 0 39.4631 18.6278 8.84858 1.49722 1.49722
axon 20 axon 0 39.4631 18.6278 9.19059 1.48958 1.48958
axon 20 axon 0 39.4631 18.6278 9.53261 1.48194 1.48194
axon 20 axon 0 39.4631 18.6278 9.87462 1.47429 1.47429
axon 20 axon 0 39.429 18.6413 10.2179 1.48547 1.48547
axon 20 axon 0 39.395 18.6548 10.5612 1.49665 1.49665
axon 20 axon 0 39.3609 18.6684 10.9045 1.50783 1.50783
axon 20 axon 0 39.3268 18.6819 11.2477 1.519 1.519
axon 20 axon 0 39.2928 18.6954 11.591 1.51814 1.51814
axon 20 axon 0 39.2587 18.7089 11.9343 1.51728 1.51728
axon 20 axon 0 39.2246 18.7224 12.2776 1.51642 1.51642
axon 20 axon 0 39.1906 18.7359 12.6208 1.51555 1.51555
axon 20 axon 0 39.1558 18.7497 12.9713 1.52436 1.52436
axon 20 axon 0 39.121 18.7635 13.3217 1.53316 1.53316
axon 20 axon 0 39.0862 18.7773 13.6722 1.54196 1.54196
axon 20 axon 0 39.0515 18.7911 14.0227 1.55076 1.55076
axon 20 axon 0 39.0167 18.8049 14.3731 1.54515 1.54515
axon 20 axon 0 38.9819 18.8187 14.7236 1.53953 1.53953
axon 20 axon 0 38.9471 18.8325 15.074 1.53392 1.53392
axon 20 axon 0 38.9124 18.8463 15.4245 1.52831 1.52831
axon 20 axon 0 38.8778 18.86 15.773 1.53178 1.53178
axon 20 axon 0 38.8432 18.8738 16.1215 1.53526 1.53526
axon 20 axon 0 38.8086 18.8875 16.47 1.53874 1.53874
axon 20 axon 0 38.774 18.9012 16.8186 1.54222 1.54222
axon 20 axon 0 38.7394 18.9149 17.1671 1.541 1.541
axon 20 axon 0 38.7048 18.9286 17.5156 1.53978 1.53978
axon 20 axon 0 38.6703 18.9424 17.8641 1.53856 1.53856
axon 20 axon 0 38.6357 18.9561 18.2127 1.53734 1.53734
axon 20 axon 0 38.6012 18.9698 18.5601 1.53405 1.53405
axon 20 axon 0 38.5667 18.9834 18.9075 1.53077 1.53077
axon 20 axon 0 38.5322 18.9971 19.2549 1.52748 1.52748
axon 20 axon 0 38.4978 19.0108 19.6023 1.5242 1.5242
axon 20 axon 0 38.5153 19.0608 19.9447 1.52371 1.52371
axon 20 axon 0 38.5329 19.1108 20.287 1.52322 1.52322
axon 20 axon 0 38.5505 19.1608 20.6293 1.52272 1.52272
axon 20 axon 0 38.5681 19.2108 20.9717 1.52223 1.52223
axon 20 axon 0 38.5856 19.2607 21.3136 1.51908 1.51908
axon 20 axon 0 38.6032 19.3106 21.6555 1.51593 1.51593
axon 20 axon 0 38.6208 19.3605 21.9973 1.51278 1.51278
axon 20 axon 0 38.6383 19.4105 22.3392 1.50963 1.50963
axon 20 axon 0 38.6561 19.4609 22.6848 1.5169 1.5169
axon 20 axon 0 38.6738 19.5114 23.0304 1.52417 1.52417
axon 20 axon 0 38.6916 19.5618 23.376 1.39222 1.39222
axon 20 axon 0 38.7093 19.6123 23.7216 1.39883 1.39883
axon 20 axon 0 38.7271 19.663 24.0688 1.40043 1.40043
axon 20 axon 0 38.745 19.7137 24.4159 1.40203 1.40203
axon 20 axon 0 38.7628 19.7644 24.7631 1.40363 1.40363
axon 20 axon 0 38.7806 19.8151 25.1103 1.40523 1.40523
axon 20 axon 0 38.7984 19.8658 25.4575 1.39886 1.39886
axon 20 axon 0 38.8163 19.9165 25.8046 1.39249 1.39249
axon 20 axon 0 38.8341 19.9672 26.1518 1.38613 1.38613
axon 20 axon 0 38.8519 20.0179 26.499 1.37976 1.37976
axon 20 axon 0 38.87 20.0693 26.8515 1.39151 1.39151
axon 20 axon 0 38.8881 20.1208 27.204 1.40326 1.40326
axon 20 axon 0 38.9062 20.1723 27.5565 1.41501 1.41501
axon 20 axon 0 38.9243 20.2238 27.9089 1.42676 1.42676
axon 20 axon 0 38.9424 20.2752 28.2614 1.42606 1.42606
axon 20 axon 0 38.9605 20.3267 28.6139 1.42536 1.42536
axon 20 axon 0 38.9786 20.3782 28.9664 1.42465 1.42465
